Species,Genus,Family,Ordo,Class,Phylum
"Acanthodillo_formicarum_Vandel,_1973A",Acanthodillo_[Arthropoda],Armadillidae,Isopoda,Malacostraca,Arthropoda
"Acanthodillo_kioloa_Lewis,_1998A",Acanthodillo_[Arthropoda],Armadillidae,Isopoda,Malacostraca,Arthropoda
"Acanthodillo_minutus_(Baker,_1913)",Acanthodillo_[Arthropoda],Armadillidae,Isopoda,Malacostraca,Arthropoda
"Acanthodillo_spinosus_(Dana,_1853)",Acanthodillo_[Arthropoda],Armadillidae,Isopoda,Malacostraca,Arthropoda
"Acanthodillo_tuberosus_(Wahrberg,_1922A)",Acanthodillo_[Arthropoda],Armadillidae,Isopoda,Malacostraca,Arthropoda
"Acanthodoris_pilosa_(Abildgaard_in_Mller,_1789)",Acanthodoris_[Mollusca],Onchidorididae,Nudibranchia,Gastropoda,Mollusca
"Acanthodoris_planca_Fahey_&_Valdes,_2005",Acanthodoris_[Mollusca],Onchidorididae,Nudibranchia,Gastropoda,Mollusca
"Acanthodraco_dewitti_Skra,_1995",Acanthodraco_[Chordata],Bathydraconidae,Perciformes,Actinopterygii,Chordata
"Acanthodromia_erinacea_A._Milne-Edwards,_1880",Acanthodromia_[Arthropoda],Dynomenidae,Decapoda,Malacostraca,Arthropoda
"Acanthodromia_margarita_(Alcock,_1899)",Acanthodromia_[Arthropoda],Dynomenidae,Decapoda,Malacostraca,Arthropoda
"Acanthogammarus_(Acanthogammarus)_albus_(Garjajeff,_1901)",Acanthogammarus_[Arthropoda],Acanthogammaridae,Amphipoda,Malacostraca,Arthropoda
"Acanthogammarus_(Acanthogammarus)_godlewskii_(Dybowsky,_1874)",Acanthogammarus_[Arthropoda],Acanthogammaridae,Amphipoda,Malacostraca,Arthropoda
"Acanthogammarus_(Acanthogammarus)_gracilispinus_Tachteew,_2001",Acanthogammarus_[Arthropoda],Acanthogammaridae,Amphipoda,Malacostraca,Arthropoda
"Acanthogammarus_(Ancyracanthus)_lappaceus_Tachteew,_2001",Acanthogammarus_[Arthropoda],Acanthogammaridae,Amphipoda,Malacostraca,Arthropoda
"Acanthogammarus_(Ancyracanthus)_longispinus_Tachteew,_2001",Acanthogammarus_[Arthropoda],Acanthogammaridae,Amphipoda,Malacostraca,Arthropoda
"Acanthogammarus_(Ancyracanthus)_maculosus_Dorogostaisky,_1930",Acanthogammarus_[Arthropoda],Acanthogammaridae,Amphipoda,Malacostraca,Arthropoda
"Acanthogammarus_(Ancyracanthus)_victorii_Dybowsky,_1874",Acanthogammarus_[Arthropoda],Acanthogammaridae,Amphipoda,Malacostraca,Arthropoda
"Acanthogobius_flavimanus_(Temminck_&_Schlegel,_1845)",Acanthogobius_[Chordata],Gobiidae,Perciformes,Actinopterygii,Chordata
"Acanthogobius_lactipes_(Hilgendorf,_1879)",Acanthogobius_[Chordata],Gobiidae,Perciformes,Actinopterygii,Chordata
"Acanthogobius_luridus_Ni_&_Wu,_1985",Acanthogobius_[Chordata],Gobiidae,Perciformes,Actinopterygii,Chordata
"Acanthogorgia_angustiflora_Kkenthal_&_Gorzawsky,_1908",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_armata_Verrill,_1878",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_aspera_Pourtales,_1867",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_atlantica_Johnson,_1862",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_augusta_Grasshoff,_1999",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_australiensis_Hentschel,_1903",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_bocki_Aurivillius,_1931",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_boninensis_Aurivillius,_1931",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_breviflora_Whitelegge,_1897",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_brevispina_Studer,_1894",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_candida_Kkenthal,_1909",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_ceylonensis_Thomson_&_Henderson,_1905",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_densiflora_Kkenthal_&_Gorzawsky,_1908",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_dofleini_Kkenthal_&_Gorzawsky,_1908",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_flabellum_Hickson,_1905",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_fusca_Nutting,_1913",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_glyphica_Grasshoff,_1999",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_goesi_Aurivillius,_1931",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_gotoensis_Aurivillius,_1931",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_gracillima_Kkenthal,_1909",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_grandiflora_Kkenthal_&_Gorzawsky,_1908",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
Acanthogorgia_granulata,Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_gubalensis_Grasshoff,_2000",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_hedlundi_Aurivillius,_1931",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_hirsuta_Gray,_1857",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_hirta_Pourtals,_1868",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_horrida_Studer,_1901",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_ildibaha_Grasshoff,_1999",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_incrustata_Kkenthal,_1919",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_inermis_(Hedlund,_1890)",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_irregularis_Kkenthal_&_Gorzawsky,_1908",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_isoxya_Grasshoff,_1999",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_japonica_Kkenthal_&_Gorzawsky,_1908",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_laxa_Wright_&_Studer,_1889",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_longiflora_Wright_&_Studer,_1889",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_media_Thomson_&_Henderson,_1905",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_meganopla_Grasshoff,_1999",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_multispina_Kkenthal_&_Gorzawsky,_1908",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_muricata_Verrill,_1883",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_paradoxa_Nutting,_1913",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_paramuricata_(Stiasny,_1947)",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_pararidleyi_(Stiasny,_1947)",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_pararmata_(Stiasny,_1947)",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_paraspinosa_(Stiasny,_1947)",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_paratruncata_(Stiasny,_1947)",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_pico_Grasshoff,_1973",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_procera_(Moroff,_1902)",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_radians_Kkenthal_&_Gorzawsky,_1908",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_ramosissima_Wright_&_Studer,_1889",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_ridleyi_Wright_&_Studer,_1889",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_schrammi_(Duchassaing_&_Michelotti,_1864)",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_sibogae_Stiasny,_1947",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_spinosa_Hiles,_1899",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_spissa_Kkenthal,_1909",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_striata_Nutting,_1911",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_studeri_Nutting,_1911",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_tenera_Thomson_&_Russell,_1909",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_thomsoni_Gravier,_1913",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_truncata_Studer,_1901",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_turgida_Nutting,_1911",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_vegae_Aurivillius,_1931",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_verrilli_Studer,_1901",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogorgia_wireni_Aurivillius,_1931",Acanthogorgia_[Cnidaria],Acanthogorgiidae,Alcyonacea,Anthozoa,Cnidaria
"Acanthogyrus_(Acanthosentis)_acanthuri_Cable_&_Quick,_1954",Acanthogyrus_[Acanthocephala],Quadrigyridae,Gyracanthocephala,Eoacanthocephala,Acanthocephala
"Acanthogyrus_(Acanthosentis)_adriaticus_Amin,_2005",Acanthogyrus_[Acanthocephala],Quadrigyridae,Gyracanthocephala,Eoacanthocephala,Acanthocephala
"Acanthogyrus_(Acanthosentis)_anguillae_Wang,_1981",Acanthogyrus_[Acanthocephala],Quadrigyridae,Gyracanthocephala,Eoacanthocephala,Acanthocephala
"Acanthogyrus_(Acanthosentis)_arii_Bilqees,_1971",Acanthogyrus_[Acanthocephala],Quadrigyridae,Gyracanthocephala,Eoacanthocephala,Acanthocephala
"Acanthogyrus_(Acanthosentis)_indicus_Tripathi,_1959",Acanthogyrus_[Acanthocephala],Quadrigyridae,Gyracanthocephala,Eoacanthocephala,Acanthocephala
"Acanthogyrus_(Acanthosentis)_oligospinus_Anantaraman,_1969",Acanthogyrus_[Acanthocephala],Quadrigyridae,Gyracanthocephala,Eoacanthocephala,Acanthocephala
"Acanthohalacarus_reticulatus_Bartsch,_2001",Acanthohalacarus_[Arthropoda],Halacaridae,Acarina,Arachnida,Arthropoda
"Acanthohamingia_ijimai_(Ikeda,_1908)",Acanthohamingia_[Echiura],Bonelliidae,Bonelliida,Echiuroidea,Echiura
"Acanthohamingia_shiplei_Ikeda,_1910",Acanthohamingia_[Echiura],Bonelliidae,Bonelliida,Echiuroidea,Echiura
"Acanthohaustorius_bousfieldi_Frame,_1980",Acanthohaustorius_[Arthropoda],Haustoriidae,Amphipoda,Malacostraca,Arthropoda
"Acanthohaustorius_intermedius_Bousfield,_1965",Acanthohaustorius_[Arthropoda],Haustoriidae,Amphipoda,Malacostraca,Arthropoda
"Acanthohaustorius_millsi_Bousfield,_1965",Acanthohaustorius_[Arthropoda],Haustoriidae,Amphipoda,Malacostraca,Arthropoda
"Acanthohaustorius_pansus_Thomas_&_J.L._Barnard,_1984",Acanthohaustorius_[Arthropoda],Haustoriidae,Amphipoda,Malacostraca,Arthropoda
"Acanthohaustorius_shoemakeri_Bousfield,_1965",Acanthohaustorius_[Arthropoda],Haustoriidae,Amphipoda,Malacostraca,Arthropoda
"Acanthohaustorius_similis_Frame,_1980",Acanthohaustorius_[Arthropoda],Haustoriidae,Amphipoda,Malacostraca,Arthropoda
"Acanthohaustorius_spinosus_(Bousfield,_1962)",Acanthohaustorius_[Arthropoda],Haustoriidae,Amphipoda,Malacostraca,Arthropoda
"Acanthohaustorius_uncinus_Foster,_1989",Acanthohaustorius_[Arthropoda],Haustoriidae,Amphipoda,Malacostraca,Arthropoda
Acanthohaustorius_virginiana,Acanthohaustorius_[Arthropoda],Haustoriidae,Amphipoda,Malacostraca,Arthropoda
"Acanthoisis_dhondtae_Bayer_&_Stefani,_1987",Acanthoisis_[Cnidaria],Isididae,Alcyonacea,Anthozoa,Cnidaria
"Acanthoisis_flabellata_Kkenthal,_1907",Acanthoisis_[Cnidaria],Isididae,Alcyonacea,Anthozoa,Cnidaria
"Acanthoisis_kimbla_Alderslade,_1998",Acanthoisis_[Cnidaria],Isididae,Alcyonacea,Anthozoa,Cnidaria
"Acanthoisis_myzourida_Alderslade,_1998",Acanthoisis_[Cnidaria],Isididae,Alcyonacea,Anthozoa,Cnidaria
"Acanthoisis_wrastica_Alderslade,_1998",Acanthoisis_[Cnidaria],Isididae,Alcyonacea,Anthozoa,Cnidaria
"Acantholabrus_palloni_(Risso,_1810)",Acantholabrus_[Chordata],Labridae,Perciformes,Actinopterygii,Chordata
Acantholaimus_aequisetosus,Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
"Acantholaimus_akvavitus_Gerlach,_Schrage_&_Riemann,_1979",Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
Acantholaimus_arminius,Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
Acantholaimus_calathus,Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
Acantholaimus_crenatus,Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
Acantholaimus_cyathibucca,Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
Acantholaimus_effilatus,Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
"Acantholaimus_elegans_Jensen,_1988",Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
"Acantholaimus_ewensis_Platt_&_Zhang,_1982",Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
Acantholaimus_figures,Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
Acantholaimus_filicaudatus,Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
"Acantholaimus_gathumai_Muthumbi_&_Vincx,_1997",Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
"Acantholaimus_geraerti_Muthumbi_&_Vincx,_1997",Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
Acantholaimus_gigantasetosus,Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
"Acantholaimus_heipi_Muthumbi_&_Vincx,_1997",Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
Acantholaimus_incomptus,Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
"Acantholaimus_invaginatum_Muthumbi_&_Vincx,_1997",Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
Acantholaimus_iubilus,Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
"Acantholaimus_longisetosus_Allgn,_1933",Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
Acantholaimus_longistriatus,Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
Acantholaimus_macramphis,Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
Acantholaimus_maks,Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
Acantholaimus_megamphis,Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
Acantholaimus_microdontus,Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
Acantholaimus_minima,Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
Acantholaimus_minutus,Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
Acantholaimus_mirabilis,Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
Acantholaimus_obviatus,Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
Acantholaimus_pilosus,Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
"Acantholaimus_polydentatus_Gerlach,_1951",Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
Acantholaimus_pygmaeus,Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
Acantholaimus_quadridentatus,Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
Acantholaimus_quintus,Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
Acantholaimus_septimus,Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
"Acantholaimus_setosus_Vitiello,_1970",Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
Acantholaimus_spinicauda,Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
Acantholaimus_vasicola,Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
"Acantholaimus_vermeuleni_Muthumbi_&_Vincx,_1997",Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
"Acantholaimus_verscheldi_Muthumbi_&_Vincx,_1997",Acantholaimus_[Nematoda],Chromadoridae,Chromadorida,Adenophorea,Nematoda
"Acantholiparis_caecus_Grinols,_1969",Acantholiparis_[Chordata],Liparidae,Scorpaeniformes,Actinopterygii,Chordata
"Acantholiparis_opercularis_Gilbert_&_Burke,_1912",Acantholiparis_[Chordata],Liparidae,Scorpaeniformes,Actinopterygii,Chordata
"Acantholobulus_bermudensis_(Benedict_&_Rathbun,_1891)",Acantholobulus_[Arthropoda],Panopeidae,Decapoda,Malacostraca,Arthropoda
"Acantholobulus_mirafloresensis_(Abele_&_Kim,_1989)",Acantholobulus_[Arthropoda],Panopeidae,Decapoda,Malacostraca,Arthropoda
"Acantholobulus_pacificus_(Edmondson,_1931)",Acantholobulus_[Arthropoda],Panopeidae,Decapoda,Malacostraca,Arthropoda
"Acantholobulus_schmitti_(Rathbun,_1930)",Acantholobulus_[Arthropoda],Panopeidae,Decapoda,Malacostraca,Arthropoda
"Acantholochus_albidus_(Wilson,_1932)",Acantholochus_[Arthropoda],Bomolochidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acantholochus_asperatus_(Cressey_&_Cressey,_1980)",Acantholochus_[Arthropoda],Bomolochidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acantholochus_australiensis_(Byrnes,_1986)",Acantholochus_[Arthropoda],Bomolochidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acantholochus_crevalleus_(Cressey,_1981)",Acantholochus_[Arthropoda],Bomolochidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acantholochus_divaricatus_(Cressey_&_Cressey,_1980)",Acantholochus_[Arthropoda],Bomolochidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acantholochus_nasus_Cressey,_1984",Acantholochus_[Arthropoda],Bomolochidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acantholochus_nudiusculus_(Cressey_&_Cressey,_1980)",Acantholochus_[Arthropoda],Bomolochidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acantholochus_venustus_(Kabata,_1971)",Acantholochus_[Arthropoda],Bomolochidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acantholochus_zairae_Morales-Serna_&_Gmez,_2010",Acantholochus_[Arthropoda],Bomolochidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acantholumpenus_mackayi_(Gilbert,_1896)",Acantholumpenus_[Chordata],Stichaeidae,Perciformes,Actinopterygii,Chordata
"Acanthomacrostomum_gerlachi_Ax,_1971",Acanthomacrostomum_[Platyhelminthes],Dolichomacrostomidae,Macrostomida,Rhabditophora,Platyhelminthes
"Acanthomacrostomum_spiculiferum_Papi_&_Swedmark,_1959",Acanthomacrostomum_[Platyhelminthes],Dolichomacrostomidae,Macrostomida,Rhabditophora,Platyhelminthes
"Acanthomenia_arcuata_Scheltema,_1999",Acanthomenia_[Mollusca],Acanthomeniidae,Cavibelonia,Solenogastres,Mollusca
"Acanthomenia_gaussiana_Thiele,_1913",Acanthomenia_[Mollusca],Acanthomeniidae,Cavibelonia,Solenogastres,Mollusca
Acanthomicrolaimus_jenseni,Acanthomicrolaimus_[Nematoda],Microlaimidae,Desmodorida,Adenophorea,Nematoda
"Acanthomolgus_aequiseta_Stock,_1975",Acanthomolgus_[Arthropoda],Rhynchomolgidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthomolgus_affinis_Stock,_1975",Acanthomolgus_[Arthropoda],Rhynchomolgidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthomolgus_ambonensis_Kim_I.H.,_2007",Acanthomolgus_[Arthropoda],Rhynchomolgidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthomolgus_arctatipes_Humes,_1974",Acanthomolgus_[Arthropoda],Rhynchomolgidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthomolgus_astrictus_Humes_&_Stock,_1973",Acanthomolgus_[Arthropoda],Rhynchomolgidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthomolgus_bandaensis_Kim_I.H.,_2007",Acanthomolgus_[Arthropoda],Rhynchomolgidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthomolgus_bayeri_Humes,_1973",Acanthomolgus_[Arthropoda],Rhynchomolgidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthomolgus_bilobipes_Humes_&_Stock,_1973",Acanthomolgus_[Arthropoda],Rhynchomolgidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthomolgus_boholensis_Humes,_1990",Acanthomolgus_[Arthropoda],Rhynchomolgidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthomolgus_brevifurca_Humes,_1990",Acanthomolgus_[Arthropoda],Rhynchomolgidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthomolgus_combinatus_Humes,_1974",Acanthomolgus_[Arthropoda],Rhynchomolgidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthomolgus_cuneipes_(Humes_&_Ho,_1968)",Acanthomolgus_[Arthropoda],Rhynchomolgidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthomolgus_dionyx_Stock,_1975",Acanthomolgus_[Arthropoda],Rhynchomolgidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthomolgus_dispadactylus_Kim_I.H.,_2007",Acanthomolgus_[Arthropoda],Rhynchomolgidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthomolgus_eminulus_Humes_&_Lewbel,_1977",Acanthomolgus_[Arthropoda],Rhynchomolgidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthomolgus_exilipes_(Humes_&_Ho,_1968)",Acanthomolgus_[Arthropoda],Rhynchomolgidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthomolgus_fissisetiger_(Humes_&_Ho,_1968)",Acanthomolgus_[Arthropoda],Rhynchomolgidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthomolgus_geminus_Kim_I.H.,_2005",Acanthomolgus_[Arthropoda],Rhynchomolgidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthomolgus_gentilis_(Humes_&_Ho,_1968)",Acanthomolgus_[Arthropoda],Rhynchomolgidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthomolgus_gomumuensis_Kim_I.H.,_2007",Acanthomolgus_[Arthropoda],Rhynchomolgidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthomolgus_gorgoniae_Humes,_1973",Acanthomolgus_[Arthropoda],Rhynchomolgidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthomolgus_hales_Humes_&_Stock,_1973",Acanthomolgus_[Arthropoda],Rhynchomolgidae,Poecilostomatoida,Maxillopoda,Arthropoda
"Acanthomolgus_hians_(Humes_&_Ho,_1968)",Acanthomolgus_[Arthropoda],Rhynchomolgidae,Poecilostomatoida,Maxillopoda,Arthropoda
